query_id,FP_ratio,(G-C)/(G-A),SP,filtering_time(ms),filtering_time(ms)(VEQ),verification_time(ms)(VEQ),VEQs_time(ms),query_time(ms),filtering_num,inclusion_num,Candidate_num,VEQs_Candidate_num,VEQs_filtering_num,answer_num,|G|,filter_time/filter_num
0,0.47547169811320755,0.9074210139603233,0.0,0.03377300,0.53249400,0.16701900,0.69951300,0.73328600,1235,0,265,139.0,126.0,139,1500,2403.459852
1,0.04519774011299435,0.9939894815927873,0.0,0.02943500,0.62559700,0.15688000,0.78247700,0.81191200,1323,0,177,169.0,8.0,169,1500,2031.961797
2,0.5662337662337662,0.8364591147786947,0.0,0.02654000,0.62470500,0.20610600,0.83081100,0.85735100,1115,0,385,167.0,218.0,167,1500,2046.848728
3,0.07303370786516854,0.9902621722846442,0.0,0.02858300,0.66601600,0.16223700,0.82825300,0.85683600,1322,0,178,165.0,13.0,165,1500,1921.972246
4,0.043668122270742356,0.9921935987509758,0.0,0.03270100,0.79289300,0.21931200,1.01220500,1.04490600,1271,0,229,219.0,10.0,219,1500,1551.610113
5,0.5081081081081081,0.8573596358118362,0.0,0.02801300,0.70491700,0.23929600,0.94421300,0.97222600,1130,0,370,182.0,188.0,182,1500,1798.261771
6,0.022598870056497175,0.9969856819894499,0.0,0.03072700,0.60264600,0.15047900,0.75312500,0.78385200,1323,0,177,173.0,4.0,173,1500,2095.131936
7,0.08092485549132948,0.9895600298284862,0.0,0.02588800,0.53512100,0.15271000,0.68783100,0.71371900,1327,0,173,159.0,14.0,159,1500,2390.335984
8,0.06557377049180328,0.9909706546275395,0.0,0.02572800,0.68061200,0.17869600,0.85930800,0.88503600,1317,0,183,171.0,12.0,171,1500,1881.530141
9,0.03278688524590164,0.9936708860759493,0.0,0.04825100,0.75920200,0.22484200,0.98404400,1.03229500,1256,0,244,236.0,8.0,236,1500,1565.416191
10,0.054945054945054944,0.9924698795180723,0.0,0.02766100,0.63387500,0.17949300,0.81336800,0.84102900,1318,0,182,172.0,10.0,172,1500,2007.449330
11,0.5683060109289617,0.8450074515648286,0.0,0.02757100,0.58471600,0.21894200,0.80365800,0.83122900,1134,0,366,158.0,208.0,158,1500,2191.782612
12,0.052,0.9897070467141726,0.0,0.03768000,0.74258300,0.23175300,0.97433600,1.01201600,1250,0,250,237.0,13.0,237,1500,1618.684982
13,0.0641025641025641,0.9882903981264637,0.0,0.03530600,0.72508200,0.23090000,0.95598200,0.99128800,1266,0,234,219.0,15.0,219,1500,1684.666249
14,0.05263157894736842,0.9932735426008968,0.0,0.03020600,0.60279000,0.14949000,0.75228000,0.78248600,1329,0,171,162.0,9.0,162,1500,2113.757433
15,0.01764705882352941,0.9977494373593399,0.0,0.03600800,0.64216300,0.17922100,0.82138400,0.85739200,1330,0,170,167.0,3.0,167,1500,1965.580952
16,0.017391304347826087,0.9968602825745683,0.0,0.03261100,0.71792500,0.22492400,0.94284900,0.97546000,1270,0,230,226.0,4.0,226,1500,1697.453553
17,0.00816326530612245,0.9984089101034208,0.0,0.03373400,0.73999400,0.22413200,0.96412600,0.99786000,1255,0,245,243.0,2.0,243,1500,1624.601927
18,0.0064516129032258064,0.9992570579494799,0.0,0.03093800,0.59375800,0.16016600,0.75392400,0.78486200,1345,0,155,154.0,1.0,154,1500,2154.648021
19,0.07264957264957266,0.9867498051441933,0.0,0.03116800,0.68451100,0.22213300,0.90664400,0.93781200,1266,0,234,217.0,17.0,217,1500,1792.703153
20,0.04945054945054945,0.9932177844762623,0.0,0.02541800,0.63365600,0.14464800,0.77830400,0.80372200,1318,0,182,173.0,9.0,173,1500,2013.430965
21,0.06639004149377593,0.9874509803921568,0.0,0.03105800,0.71984700,0.24070000,0.96054700,0.99160500,1259,0,241,225.0,16.0,225,1500,1697.951139
22,0.03932584269662921,0.9947328818660647,0.0,0.03206000,0.61728000,0.17992800,0.79720800,0.82926800,1322,0,178,171.0,7.0,171,1500,2046.693566
23,0.054945054945054944,0.9924698795180723,0.0,0.02886400,0.57318100,0.24236700,0.81554800,0.84441200,1318,0,182,172.0,10.0,172,1500,2205.815180
24,0.5510752688172043,0.846211552888222,0.0,0.03302200,0.64229200,0.21648900,0.85878100,0.89180300,1128,0,372,167.0,205.0,167,1500,1973.896587
25,0.0,1.0,0.0,0.03972400,0.74168900,0.23083800,0.97252700,1.01225100,1270,0,230,230.0,0.0,230,1500,1625.260906
26,0.060240963855421686,0.9925595238095238,0.0,0.03159900,0.60485100,0.15321800,0.75806900,0.78966800,1334,0,166,156.0,10.0,156,1500,2111.713410
27,0.0163265306122449,0.9968228752978554,0.0,0.03020700,0.74884700,0.23120900,0.98005600,1.01026300,1255,0,245,241.0,4.0,241,1500,1616.062558
28,0.030434782608695653,0.9945184025058731,0.0,0.03466500,0.70341300,0.21996500,0.92337800,0.95804300,1270,0,230,223.0,7.0,223,1500,1730.169440
29,0.5903083700440529,0.9047619047619048,0.0,0.02564800,0.44295300,0.10842000,0.55137300,0.57702100,1273,0,227,93.0,134.0,93,1500,3002.554412
30,0.029411764705882353,0.9962546816479401,0.0,0.06768700,0.59770700,0.17168800,0.76939500,0.83708200,1330,0,170,165.0,5.0,165,1500,2006.330084
31,0.03543307086614173,0.9928286852589642,0.0,0.06381900,0.77304400,0.22824500,1.00128900,1.06510800,1246,0,254,245.0,9.0,245,1500,1499.648091
32,0.04945054945054945,0.9932177844762623,0.0,0.04424200,0.71670200,0.16288500,0.87958700,0.92382900,1318,0,182,173.0,9.0,173,1500,1743.886541
33,0.04597701149425287,0.9940029985007496,0.0,0.02109000,0.67661600,0.18524400,0.86186000,0.88295000,1326,0,174,166.0,8.0,166,1500,1911.980118
34,0.034934497816593885,0.9937451133698202,0.0,0.02216100,0.72739600,0.24530400,0.97270000,0.99486100,1271,0,229,221.0,8.0,221,1500,1706.341212
35,0.5098039215686274,0.9054545454545454,0.0,0.01697200,0.70971500,0.15638700,0.86610200,0.88307400,1245,0,255,125.0,130.0,125,1500,1892.148889
36,0.047619047619047616,0.99140625,0.0,0.02353400,0.99575300,0.23140500,1.22715800,1.25069200,1269,0,231,220.0,11.0,220,1500,1255.779775
37,0.027888446215139442,0.9944267515923567,0.0,0.02672000,0.99618200,0.24704100,1.24322300,1.26994300,1249,0,251,244.0,7.0,244,1500,1227.879113
38,0.026041666666666668,0.9961919268849961,0.0,0.02250200,0.89549200,0.24901400,1.14450600,1.16700800,1308,0,192,187.0,5.0,187,1500,1430.292573
39,0.048,0.9904912836767037,0.0,0.02530800,0.92071800,0.24969900,1.17041700,1.19572500,1250,0,250,238.0,12.0,238,1500,1334.001391
40,0.0056179775280898875,0.999244142101285,0.0,0.02265200,0.78652400,0.16209100,0.94861500,0.97126700,1322,0,178,177.0,1.0,177,1500,1634.996589
41,0.05555555555555555,0.9933184855233853,0.0,0.02072800,0.59201400,0.14677900,0.73879300,0.75952100,1338,0,162,153.0,9.0,153,1500,2198.315115
42,0.07954545454545454,0.9895366218236173,0.0,0.02480600,0.62633700,0.19747800,0.82381500,0.84862100,1324,0,176,162.0,14.0,162,1500,2054.848167
43,0.6022727272727273,0.886021505376344,0.0,0.01778300,0.45008200,0.11106200,0.56114400,0.57892700,1236,0,264,105.0,159.0,105,1500,2981.629316
44,0.03333333333333333,0.9936908517350158,0.0,0.02058800,0.82232600,0.23701800,1.05934400,1.07993200,1260,0,240,232.0,8.0,232,1500,1504.305303
45,0.0625,0.9873015873015873,0.0,0.02219200,0.75037500,0.22732200,0.97769700,0.99988900,1244,0,256,240.0,16.0,240,1500,1630.926509
46,0.07272727272727272,0.9910913140311804,0.0,0.01929600,0.56798300,0.30685600,0.87483900,0.89413500,1335,0,165,153.0,12.0,153,1500,2293.628752
47,0.6160337552742616,0.8963804116394606,0.0,0.01441700,0.38904700,0.09545400,0.48450100,0.49891800,1263,0,237,91.0,146.0,91,1500,3492.257054
48,0.019230769230769232,0.9959839357429718,0.0,0.02199200,0.79723300,0.24514400,1.04237700,1.06436900,1240,0,260,255.0,5.0,255,1500,1519.729012
49,0.01195219123505976,0.9976038338658147,0.0,0.02034800,0.76136700,0.23014100,0.99150800,1.01185600,1249,0,251,248.0,3.0,248,1500,1601.606724
50,0.032388663967611336,0.9936558287073751,0.0,0.02515800,0.75334900,0.25269400,1.00604300,1.03120100,1253,0,247,239.0,8.0,239,1500,1619.767067
51,0.5439560439560439,0.8515742128935532,0.0,0.02143000,0.62727300,0.20925000,0.83652300,0.85795300,1136,0,364,166.0,198.0,166,1500,2056.411023
52,0.0411522633744856,0.9921073401736386,0.0,0.01808300,0.75205300,0.22661400,0.97866700,0.99675000,1257,0,243,233.0,10.0,233,1500,1645.163971
53,0.056910569105691054,0.9889589905362776,0.0,0.02206100,0.71974200,0.23316000,0.95290200,0.97496300,1254,0,246,232.0,14.0,232,1500,1709.348708
54,0.009345794392523364,0.9984472049689441,0.0,0.02128000,0.65955200,0.20606300,0.86561500,0.88689500,1286,0,214,212.0,2.0,212,1500,1891.802970
55,0.008368200836820083,0.9984164687252574,0.0,0.01836400,0.79702000,0.22478300,1.02180300,1.04016700,1261,0,239,237.0,2.0,237,1500,1548.963433
56,0.03829787234042553,0.9929356357927787,0.0,0.02260300,0.70920600,0.22882200,0.93802800,0.96063100,1265,0,235,226.0,9.0,226,1500,1740.891407
57,0.01276595744680851,0.9976340694006309,0.0,0.02281300,0.72355100,0.22901300,0.95256400,0.97537700,1265,0,235,232.0,3.0,232,1500,1698.902948
58,0.0205761316872428,0.9960380348652932,0.0,0.01950700,0.71732300,0.22459700,0.94192000,0.96142700,1257,0,243,238.0,5.0,238,1500,1712.742424
59,0.04918032786885246,0.9932126696832579,0.0,0.01756200,0.58079900,0.14538500,0.72618400,0.74374600,1317,0,183,174.0,9.0,174,1500,2216.053520
60,0.553763440860215,0.8455772113943029,0.0,0.01902500,0.59860900,0.23532600,0.83393500,0.85296000,1128,0,372,166.0,206.0,166,1500,2159.855189
61,0.013605442176870748,0.9985239852398524,0.0,0.02071900,0.53488200,0.13250300,0.66738500,0.68810400,1353,0,147,145.0,2.0,145,1500,2438.800506
62,0.07083333333333333,0.9866875489428347,0.0,0.01716200,0.74880200,0.23250300,0.98130500,0.99846700,1260,0,240,223.0,17.0,223,1500,1667.180181
63,0.029069767441860465,0.9962490622655664,0.0,0.01989800,0.61118300,0.15892500,0.77010800,0.79000600,1328,0,172,167.0,5.0,167,1500,2112.248665
64,0.05,0.9932279909706546,0.0,0.02255200,0.60909000,0.17508400,0.78417400,0.80672600,1320,0,180,171.0,9.0,171,1500,2104.039947
65,0.026200873362445413,0.995301487862177,0.0,0.01929600,0.92279500,0.22927200,1.15206700,1.17136300,1271,0,229,223.0,6.0,223,1500,1355.495382
66,0.1276595744680851,0.9820359281437125,0.0,0.02252200,0.62162000,0.30602500,0.92764500,0.95016700,1312,0,188,164.0,24.0,164,1500,2074.076834
67,0.518005540166205,0.8589743589743589,0.0,0.02130000,0.86073900,0.23355900,1.09429800,1.11559800,1139,0,361,174.0,187.0,174,1500,1503.334887
68,0.06172839506172839,0.9882075471698113,0.0,0.02298300,0.85267200,0.24279500,1.09546700,1.11845000,1257,0,243,228.0,15.0,228,1500,1452.626891
69,0.004347826086956522,0.999213217938631,0.0,0.02291300,0.92823200,0.25079200,1.17902400,1.20193700,1270,0,230,229.0,1.0,229,1500,1336.284163
70,0.5125348189415042,0.8611320754716981,0.0,0.02266200,1.10832000,0.22205500,1.33037500,1.35303700,1141,0,359,175.0,184.0,175,1500,1171.548265
71,0.02702702702702703,0.9953271028037384,0.0,0.02243200,0.99912800,0.23620300,1.23533100,1.25776300,1278,0,222,216.0,6.0,216,1500,1256.901210
72,0.06172839506172839,0.9882075471698113,0.0,0.02369400,1.27828000,0.24455400,1.52283400,1.54652800,1257,0,243,228.0,15.0,228,1500,976.978035
73,0.044715447154471545,0.991304347826087,0.0,0.02182100,1.00438000,0.26243800,1.26681800,1.28863900,1254,0,246,235.0,11.0,235,1500,1232.701976
74,0.04081632653061224,0.9920948616600791,0.0,0.02680000,0.90311300,0.24456800,1.14768100,1.17448100,1255,0,245,235.0,10.0,235,1500,1360.342312
75,0.5297297297297298,0.8521870286576169,0.0,0.02085900,0.96347200,0.25243000,1.21590200,1.23676100,1130,0,370,174.0,196.0,174,1500,1347.107833
76,0.013392857142857142,0.9976544175136826,0.0,0.02467600,1.35790000,0.22113700,1.57903700,1.60371300,1276,0,224,221.0,3.0,221,1500,925.084769
77,0.0055248618784530384,0.9992424242424243,0.0,0.02033800,1.04729000,0.15949600,1.20678600,1.22712400,1319,0,181,180.0,1.0,180,1500,1236.385707
78,0.013636363636363636,0.9976617303195635,0.0,0.06111500,1.51820000,0.23496000,1.75316000,1.81427500,1280,0,220,217.0,3.0,217,1500,812.377518
79,0.49242424242424243,0.9048316251830161,0.0,0.03491500,0.53157700,0.15882100,0.69039800,0.72531300,1236,0,264,134.0,130.0,134,1500,2411.331493
80,0.008620689655172414,0.9984251968503937,0.0,0.02221200,0.95240000,0.23285600,1.18525600,1.20746800,1268,0,232,230.0,2.0,230,1500,1303.082663
81,0.011428571428571429,0.9984928409947249,0.0,0.02126000,0.60441700,0.15415200,0.75856900,0.77982900,1325,0,175,173.0,2.0,173,1500,2120.902638
82,0.023668639053254437,0.997003745318352,0.0,0.01987700,0.58381000,0.20861600,0.79242600,0.81230300,1331,0,169,165.0,4.0,165,1500,2211.410880
83,0.022222222222222223,0.99609375,0.0,0.01917600,0.72183800,0.22888500,0.95072300,0.96989900,1275,0,225,220.0,5.0,220,1500,1727.362776
84,0.6040816326530613,0.894511760513186,0.0,0.01378500,0.56783000,0.12307900,0.69090900,0.70469400,1255,0,245,97.0,148.0,97,1500,2412.248652
85,0.07936507936507936,0.9886877828054299,0.0,0.01931700,0.65707900,0.19516400,0.85224300,0.87156000,1311,0,189,174.0,15.0,174,1500,1960.390067
86,0.4625,0.9190371991247265,0.0,0.01551900,0.52516100,0.15202100,0.67718200,0.69270100,1260,0,240,129.0,111.0,129,1500,2535.695790
87,0.45348837209302323,0.8810975609756098,0.0,0.02857400,0.72658200,0.25018000,0.97676200,1.00533600,1156,0,344,188.0,156.0,188,1500,1737.389361
88,0.056,0.9889240506329114,0.0,0.02209100,0.69063600,0.23313100,0.92376700,0.94585800,1250,0,250,236.0,14.0,236,1500,1773.470066
89,0.569060773480663,0.8467261904761905,0.0,0.02045800,0.58016300,0.20175600,0.78191900,0.80237700,1138,0,362,156.0,206.0,156,1500,2237.683997
90,0.04721030042918455,0.9913928012519562,0.0,0.01954700,0.69689900,0.24281600,0.93971500,0.95926200,1267,0,233,222.0,11.0,222,1500,1783.805060
91,0.05027932960893855,0.9932330827067669,0.0,0.01866500,0.58185600,0.15575800,0.73761400,0.75627900,1321,0,179,170.0,9.0,170,1500,2214.743531
92,0.017094017094017096,0.9968503937007874,0.0,0.01851500,0.71433700,0.22087800,0.93521500,0.95373000,1266,0,234,230.0,4.0,230,1500,1732.955631
93,0.023809523809523808,0.9970059880239521,0.0,0.01919600,0.55208000,0.15760600,0.70968600,0.72888200,1332,0,168,164.0,4.0,164,1500,2338.624413
94,0.5512465373961218,0.851270553064275,0.0,0.01593000,0.60932800,0.20134600,0.81067400,0.82660400,1139,0,361,162.0,199.0,162,1500,2139.916642
95,0.06172839506172839,0.9882075471698113,0.0,0.02046900,0.74598000,0.24289500,0.98887500,1.00934400,1257,0,243,228.0,15.0,228,1500,1659.601617
96,0.023121387283236993,0.9969947407963937,0.0,0.01984700,0.58493100,0.21180800,0.79673900,0.81658600,1327,0,173,169.0,4.0,169,1500,2200.807569
97,0.06719367588932806,0.9865506329113924,0.0,0.01874600,0.77722200,0.26561200,1.04283400,1.06158000,1247,0,253,236.0,17.0,236,1500,1588.003538
98,0.06324110671936758,0.9873317498020586,0.0,0.01846400,0.74962900,0.21797400,0.96760300,0.98606700,1247,0,253,237.0,16.0,237,1500,1644.332132
99,0.04838709677419355,0.990506329113924,0.0,0.01961700,0.71289200,0.22789700,0.94078900,0.96040600,1252,0,248,236.0,12.0,236,1500,1725.576068
